time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-04-20T19:37:35.980Z,-43.4998,172.7858,17.152,4.5,mb,21,149,0.227,0.66,us,us6000k5uz,2023-07-03T02:46:56.040Z,South Island of New Zealand,earthquake,2.35,3.928,0.312,3,reviewed,us,us
2023-04-19T04:07:06.810Z,-54.8252,158.5486,10,4.5,mb,11,131,0.399,0.67,us,us7000jw1s,2024-01-18T19:49:12.509Z,Macquarie Island region,earthquake,8.18,1.807,0.27,5,reviewed,us,us
2023-03-18T00:42:04.622Z,-43.7499,172.8996,10,4.5,mb,31,144,0.184,0.74,us,us7000jkzt,2023-05-20T23:20:35.040Z,"21 km SE of Lyttelton, New Zealand",earthquake,2.76,1.812,0.145,14,reviewed,us,us
2023-02-21T21:11:18.755Z,-41.5765,173.5591,59.647,4.5,mb,32,62,0.384,0.92,us,us6000jqms,2023-04-29T21:57:23.040Z,"2 km ESE of Wairau Valley, New Zealand",earthquake,3.01,3.773,0.163,11,reviewed,us,us
2023-01-20T04:51:54.137Z,-56.2996,159.3339,10,4.7,mb,23,76,1.819,1.01,us,us7000j5pn,2023-03-31T19:45:39.040Z,Macquarie Island region,earthquake,11.22,1.867,0.153,13,reviewed,us,us
2023-01-08T06:18:08.427Z,-44.6567,167.3943,12.343,4.5,mb,24,83,0.826,0.47,us,us7000j2wz,2023-03-20T06:02:56.040Z,South Island of New Zealand,earthquake,3.25,4.272,0.172,10,reviewed,us,us
2023-01-02T08:02:57.562Z,-63.3921,171.223,10,4.6,mb,20,176,10.921,0.32,us,us7000j43y,2023-03-11T22:51:47.040Z,Balleny Islands region,earthquake,10.14,1.956,0.141,15,reviewed,us,us
2023-01-02T06:22:55.721Z,-63.3763,171.7509,10,4.5,mb,11,157,11.067,0.32,us,us7000j43t,2023-03-11T22:51:47.040Z,Balleny Islands region,earthquake,14.47,1.933,0.204,7,reviewed,us,us
2023-01-02T06:07:40.654Z,-63.4601,171.7815,10,4.5,mb,17,132,11.139,0.31,us,us7000j43s,2024-01-18T19:08:15.128Z,Balleny Islands region,earthquake,8.78,1.919,0.156,12,reviewed,us,us
2022-12-26T08:09:39.184Z,-62.2267,155.1745,10,4.7,mb,19,145,7.998,0.45,us,us7000j2ky,2023-03-07T19:00:06.040Z,Balleny Islands region,earthquake,14.63,1.934,0.138,17,reviewed,us,us
2022-12-25T02:05:37.601Z,-45.2122,166.5157,10,4.8,mwr,39,88,0.516,1.14,us,us6000jbii,2023-03-07T18:59:47.040Z,"96 km WNW of Te Anau, New Zealand",earthquake,4.07,1.81,0.065,23,reviewed,us,us
2022-12-14T06:28:03.558Z,-62.9382,155.8936,10,5.6,mww,42,67,8.611,0.73,us,us6000j957,2023-02-18T22:04:09.040Z,Balleny Islands region,earthquake,11.9,1.827,0.093,11,reviewed,us,us
2022-11-21T16:07:56.025Z,-61.6382,170.0104,9.356,4.5,mb,10,147,16.176,0.28,us,us7000isbw,2024-01-18T17:25:34.817Z,Balleny Islands region,earthquake,14.97,6.354,0.181,9,reviewed,us,us
2022-11-20T16:23:55.883Z,-52.7237,160.1454,10,4.5,mb,14,73,1.918,0.54,us,us7000is4y,2023-01-30T06:00:26.040Z,Macquarie Island region,earthquake,12.66,1.929,0.181,11,reviewed,us,us
2022-10-29T23:35:54.763Z,-41.9901,172.6655,83.564,4.5,mwr,64,56,0.289,0.91,us,us7000il8u,2023-01-12T23:10:34.040Z,South Island of New Zealand,earthquake,3.93,4.334,0.049,40,reviewed,us,us
2022-08-30T00:58:05.900Z,-62.1378,160.7188,10,4.8,mb,25,73,7.718,0.44,us,us7000i608,2022-11-06T04:37:49.040Z,Balleny Islands region,earthquake,5.68,1.893,0.127,19,reviewed,us,us
2022-08-23T18:41:30.082Z,-62.1554,161.4426,10,5.9,mww,102,52,7.789,0.85,us,us7000i1ui,2022-11-01T15:13:55.040Z,Balleny Islands region,earthquake,9.62,1.766,0.058,29,reviewed,us,us
